2001~2008,2009~2016
91
seeds:jiawei han,wei fan,charu c. aggarwal,bhavani m. thuraisingham,jing gao,latifur khan,philip s. yu,mohammad m. masud,
achla marathe,yanjie fu,chris j. kuhlman,peter wonka,jian pei,anil k. jain,ahmed el-kishky,fei wang,xifeng yan,jiawei han,nicholas jing yuan,parang saraf,nathan self,lijun zhang,chang-tien lu,feng chen,dan roth,chao liu,yizhou sun,jinfeng yi,defu lian,cindy xide lin,enhong chen,sethuraman panchanathan,jaime arredondo,hanghang tong,christos faloutsos,wei fan,wei wang,qi li,fuzheng zhang,anil vullikanti,thomas s. huang,jimeng sun,yong ge,qian sun,fang jin,patrick butler,jose cadena,sen yang,spiros papadimitriou,jie wang,chi wang,ian davidson,shenghuo zhu,graham katz,marina danilevsky,hui xiong,tianbao yang,charu c. aggarwal,b. aditya prakash,naren ramakrishnan,lei yuan,qiaozhu mei,jialu liu,feng liang,kristen maria summers,xing xie,haixun wang,bo zhao,andy doyle,bhavani m. thuraisingham,qi liu,rong jin,fangbo tao,rupinder paul khandpur,liang zhao,hengshu zhu,mehrdad mahdavi,dong xin,lise getoor,brandon norick,chengxiang zhai,david mares,jiayu zhou,jing gao,zhi-hua zhou,latifur khan,guannan liu,jieping ye,binbin lin,bert huang,sathappan muthiah,chuanren liu,philip s. yu,xiao yu,mohammad m. masud,chen chen,jie tang,chen zhu,hong cheng,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,2.60944,3.56495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19722,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.38629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,2.09861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09861,0,0,0,0,0,0,0,0,1,0,0,0,3.07944,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09861,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,0,2.38629,0,0,0,0,0,0,0,2.38629,2.60944,2.94591,1,0,0,0,0,2.79176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.3979,0,0,0,0,0,0,0,0,4.63759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60944,0,0,3.3979,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,3.19722,3.19722,0,0,0,0,0,0,0,2.38629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60944,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,3.48491,3.83321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19722,0,0,1,0,0,3.07944,0,0,0,0,0,0,0,0,3.3979,0,0,0,0,0,0,
0,0,1,0,0,0,0,0,0,0,0,1.69315,1.69315,0,4.43399,4.4012,0,0,0,0,0,0,0,0,4.8712,0,0,0,1,0,0,1.69315,0,0,0,0,0,1.69315,1.69315,0,0,0,0,0,0,4.8712,0,0,0,0,0,3.94444,0,0,0,0,4.8712,0,0,0,4.8712,0,0,0,0,1.69315,4.43399,0,0,0,4.4012,0,0,4.8712,0,0,0,0,0,0,0,4.4012,1.69315,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94591,0,0,0,0,0,0,0,0,0,0,0,2.38629,0,0,0,0,0,1,0,0,0,0,0,0,2.60944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,3.07944,0,0,0,0,0,1,0,
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.3322,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.09861,0,3.70805,0,1,0,0,0,0,0,0,0,0,2.60944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19722,0,0,0,0,1.69315,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60944,0,0,0,1,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.09861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07944,0,0,0,0,2.60944,0,0,0,0,0,2.38629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,3.83321,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30259,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94591,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69315,0,0,0,0,3.30259,0,0,0,2.38629,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79176,0,1,0,0,0,0,0,0,2.38629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,3.83321,0,0,0,0,0,0,0,0,0,1,0,2.94591,0,0,2.94591,0,0,0,0,2.09861,1.69315,0,1.69315,0,0,0,0,0,0,0,0,0,0,0,0,5.02535,0,0,0,2.38629,0,1,4.21888,0,0,0,1,2.94591,2.60944,0,0,0,4.68888,0,2.09861,0,0,3.63906,0,0,0,0,0,0,3.48491,2.79176,0,0,3.77259,0,2.09861,0,0,3.30259,0,0,0,0,2.38629,2.09861,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83321,0,3.07944,0,0,0,0,0,0,0,3.89037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07944,0,0,0,0,0,0,0,
1.69315,0,1,0,0,0,0,0,0,0,0,0,1,0,1.69315,1,0,0,0,0,0,0,0,0,1.69315,0,0,0,0,0,0,1.69315,0,0,0,0,2.79176,1,1.69315,0,0,0,0,0,0,1.69315,0,0,0,0,0,3.3979,0,0,0,0,1.69315,0,0,0,1.69315,0,0,0,0,1,1.69315,0,0,0,1,0,0,1.69315,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
1.69315,0,1,0,0,0,0,0,0,0,0,1,0,0,1.69315,1,0,0,0,0,0,0,0,0,1.69315,0,0,0,0,0,0,1.69315,0,0,0,0,3.48491,1,1.69315,0,0,0,0,0,0,1.69315,0,0,0,0,1,3.30259,0,0,0,0,1.69315,0,0,0,1.69315,0,0,0,0,1,1.69315,0,0,0,1,0,0,1.69315,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07944,0,0,0,3.19722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13549,0,0,0,0,2.60944,0,0,0,0,0,0,0,2.60944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.43399,0,0,0,0,0,0,0,0,0,0,1.69315,1.69315,0,0,3.07944,0,0,0,0,0,0,0,0,0,0,0,0,1.69315,0,0,0,0,0,0,1,0,1.69315,1,0,0,0,0,0,0,0,0,0,0,0,0,4.29584,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69315,2.60944,0,0,0,0,0,0,0,0,0,0,0,0,1.69315,0,0,1.69315,0,0,0,0,0,0,0,0,
4.4012,0,0,0,0,0,0,0,0,0,0,1,1,0,3.07944,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.07944,0,0,0,0,0,0,0,0,0,0,0,0,1.69315,0,0,1,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,2.79176,0,2.79176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,1,2.94591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94591,0,0,0,0,0,0,0,0,0,0,0,0,2.60944,0,0,0,2.38629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.94591,0,0,0,0,0,0,0,0,1,2.09861,0,0,1,0,0,
0,0,0,0,0,2.09861,0,0,0,0,0,0,0,3.3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,3.83321,0,0,0,0,0,0,0,0,0,0,0,2.94591,0,0,0,0,0,0,0,3.77259,0,0,0,3.56495,0,0,0,0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,0,0,0,4.71357,0,0,0,0,2.79176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,2.94591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60944,0,0,0,0,0,0,2.60944,0,0,0,0,0,2.94591,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2.94591,0,0,1,0,0,0,0,0,3.07944,0,0,0,0,0,0,0,0,0,2.94591,0,0,0,0,0,0,0,0,0,1,0,0,0,2.79176,0,0,0,0,0,0,0,0,0,0,0,0,4.21888,0,0,0,0,0,0,0,0,0,2.94591,0,0,0,0,3.99573,0,0,0,0,2.38629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56495,0,0,0,0,0,2.60944,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09861,0,0,0,0,0,0,0,3.07944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60944,0,0,0,0,2.60944,2.60944,0,0,0,0,0,0,0,0,0,0,
4.8712,0,0,0,0,0,0,0,0,0,0,1.69315,1.69315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.69315,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69315,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,2.38629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38629,3.63906,2.60944,0,0,0,0,2.38629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19722,0,0,2.09861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19722,2.60944,0,0,
0,0,0,0,0,0,0,0,0,2.09861,0,0,0,0,0,0,0,2.09861,0,0,0,0,0,0,0,2.38629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,1.69315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48491,1,1.69315,0,0,0,0,0,0,0,0,2.60944,0,0,3.30259,0,0,0,3.48491,0,0,2.38629,0,0,0,0,0,0,0,0,0,0,0,2.38629,3.94444,0,0,0,2.94591,0,0,0,0,2.38629,0,0,0,2.38629,0,0,
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.69315,2.79176,0,0,0,0,0,0,0,0,1,2.60944,0,0,0,0,0,1,0,0,0,0,2.79176,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.19722,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2.38629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,1.69315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,3.89037,0,0,0,0,0,0,0,0,0,3.77259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.69315,0,4.3322,0,0,0,0,0,0,0,0,1.69315,1.69315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.69315,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.69315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69315,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09104,0,0,0,0,0,2.60944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,3.30259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.60944,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83321,0,0,
0,2.38629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56495,0,2.79176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38629,0,0,0,0,2.38629,0,0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,3.56495,0,0,0,0,0,2.79176,0,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.09861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09861,0,0,0,0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,2.79176,3.48491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,0,0,0,0,0,0,1,2.79176,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.69315,0,1,0,0,0,0,0,0,0,0,1,1,0,1.69315,1,0,0,0,0,0,0,0,0,1.69315,0,0,0,0,0,0,1.69315,0,0,0,0,2.79176,0,1.69315,0,0,0,0,0,0,1.69315,0,0,0,0,1,3.30259,0,0,0,0,1.69315,0,0,0,1.69315,0,0,0,0,2.09861,1.69315,0,0,0,1,0,0,1.69315,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
1.69315,0,1,0,0,0,0,0,0,0,0,1.69315,1.69315,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1.69315,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.69315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.69315,0,0,0,0,0,0,0,0,
0,0,0,2.09861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.94591,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09861,2.60944,0,0,0,0,0,0,0,0,0,0,
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79176,0,0,0,0,0,0,0,0,0,0,1,0,
0,0,0,3.70805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48491,0,0,0,0,0,0,0,0,0,0,0,2.94591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69315,0,0,0,0,4.58352,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,3.3979,0,2.79176,5.02535,0,0,0,0,0,0,2.79176,0,2.94591,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.63906,0,0,0,0,0,0,0,2.79176,1,0,0,0,0,0,0,0,0,3.19722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.60944,0,0,3.07944,0,0,
